583,B6,AUS,COS,22:00,00:00,3419
584,DL,AUS,EKO,19:00,22:00,2543
585,AA,AUS,EKO,14:00,16:00,8418
586,AS,AUS,SPI,05:00,06:00,2095
587,WN,AUS,SPI,19:00,00:00,4529
588,UA,AUS,SPI,10:00,14:00,8651
589,UA,AUS,DFW,20:00,00:00,1889
590,AA,AUS,DFW,11:00,14:00,6047
591,AS,AUS,DFW,09:00,13:00,8622
592,B6,AUS,DFW,13:00,15:00,1636
593,AA,AUS,EWR,21:00,02:00,2122
594,WN,AUS,EWR,16:00,19:00,1049
595,UA,AUS,EWR,17:00,23:00,6205
596,B6,AUS,EWR,05:00,06:00,9147
597,B6,AUS,PHX,17:00,19:00,9670
598,UA,AUS,PHX,13:00,17:00,3409
599,WN,AUS,ABQ,16:00,18:00,8611
600,AS,AUS,ABQ,16:00,20:00,8929
601,WN,AUS,LAS,12:00,17:00,5722
602,AS,AUS,LAS,09:00,10:00,1416
603,DL,AUS,LAS,21:00,01:00,7667
604,UA,AUS,LAS,13:00,19:00,4479
605,B6,AUS,JFK,05:00,07:00,3923
606,UA,AUS,JFK,05:00,11:00,5830
607,DL,AUS,JFK,16:00,19:00,9868
608,AA,AUS,LEX,22:00,03:00,7378
609,B6,AUS,LEX,23:00,01:00,8740
610,WN,AUS,LEX,20:00,02:00,6697
611,AS,AUS,LEX,19:00,22:00,8305
612,WN,AUS,LGA,22:00,00:00,6111
613,UA,AUS,LGA,13:00,19:00,7442
614,DL,AUS,DTW,06:00,12:00,5421
615,UA,AUS,DTW,09:00,11:00,8097
616,B6,AUS,DTW,06:00,07:00,5254
617,AS,AUS,DTW,16:00,18:00,4919
618,WN,AUS,DTW,08:00,09:00,7190
619,AA,AUS,PHX,13:00,14:00,3390
620,DL,AUS,PHX,06:00,08:00,7554
621,UA,AUS,PHX,12:00,15:00,9937
622,WN,AUS,LWS,10:00,12:00,7298
623,WN,AUS,EYW,06:00,09:00,4168
624,AA,AUS,EYW,17:00,19:00,9921
625,B6,CVG,ICT,09:00,12:00,4081
626,DL,CVG,ICT,21:00,23:00,5806
627,WN,CVG,MSP,17:00,21:00,7489
628,UA,CVG,LAX,14:00,17:00,9536
629,AA,CVG,LAX,12:00,13:00,9761
630,B6,CVG,LAX,17:00,19:00,1990
631,DL,CVG,LAX,08:00,11:00,6227
632,WN,CVG,LAX,05:00,11:00,6661
633,B6,CVG,SLE,16:00,21:00,6953
634,WN,CVG,SLE,05:00,11:00,4736
635,UA,CVG,SLE,09:00,13:00,4286
636,AA,CVG,SLE,09:00,13:00,2764
637,WN,CVG,MHT,21:00,22:00,8555
638,DL,CVG,MHT,14:00,15:00,9297
639,AS,CVG,MHT,19:00,21:00,7097
640,AA,CVG,MHT,07:00,10:00,5587
641,UA,CVG,MHT,17:00,21:00,3991
642,B6,CVG,MHT,19:00,23:00,7904
643,B6,CVG,AVL,10:00,12:00,2403
644,UA,CVG,AVL,18:00,20:00,2638
645,WN,CVG,AVL,21:00,03:00,1822
646,AS,CVG,AVL,21:00,00:00,7703
647,WN,CVG,LPR,22:00,01:00,2342
648,AS,CVG,LPR,07:00,09:00,7387
649,UA,CVG,LPR,05:00,07:00,3975
650,DL,CVG,LPR,11:00,15:00,8793
651,B6,CVG,LPR,16:00,22:00,9873
652,AA,CVG,MCI,13:00,16:00,4810
653,B6,CVG,MCI,19:00,21:00,6774
654,AA,CLE,ORD,16:00,20:00,3934
655,WN,CLE,ORD,12:00,13:00,9630
656,AS,CLE,ORD,10:00,14:00,5965
657,DL,CLE,ORD,12:00,15:00,9688
658,AS,CLE,MSP,05:00,11:00,9322
659,DL,CLE,MSP,15:00,18:00,7808
660,AA,CLE,MSP,23:00,05:00,4474
661,UA,CLE,MSP,09:00,10:00,1477
662,AA,CLE,HSV,06:00,09:00,3307
663,B6,CLE,HSV,18:00,00:00,1361
664,UA,CLE,HSV,05:00,10:00,8936
665,AS,CLE,HSV,17:00,19:00,9501
666,DL,CLE,HSV,05:00,06:00,2307
667,WN,CLE,HSV,20:00,00:00,2940
668,WN,CLE,JFK,21:00,02:00,1512
669,UA,CLE,JFK,20:00,01:00,8079
670,DL,CLE,JFK,15:00,16:00,5435
671,AS,CLE,ABE,18:00,23:00,7345
672,WN,CLE,ABE,23:00,04:00,1804
673,B6,CLE,ABE,17:00,22:00,5436
674,DL,CLE,ABE,11:00,13:00,4637
675,AA,CLE,ABE,05:00,10:00,6406
676,UA,CLE,ABE,23:00,01:00,7526
677,DL,CLE,DFW,22:00,01:00,2374
678,B6,CLE,PHX,20:00,23:00,9613
679,DL,CLE,PHX,20:00,00:00,8719
680,WN,CLE,PHX,21:00,03:00,8648
681,UA,CLE,PHX,12:00,15:00,1828
682,AA,CLE,PHX,23:00,03:00,5747
683,UA,CLE,BGR,15:00,19:00,2074
684,B6,CLE,BGR,10:00,16:00,6859
685,WN,CLE,BGR,17:00,19:00,2601
686,AS,CLE,BGR,17:00,19:00,2024
687,AA,CLE,BGR,12:00,14:00,6513
688,UA,ABE,DAY,06:00,07:00,1030
689,DL,ABE,DAY,14:00,19:00,1478
690,AS,ABE,DAY,07:00,11:00,9854
691,WN,ABE,SMF,11:00,17:00,9856
692,AS,ABE,SMF,05:00,08:00,8515
693,DL,ABE,JFK,14:00,20:00,5863
694,UA,ABE,EWR,23:00,04:00,5508
695,B6,ABE,EWR,17:00,20:00,7726
696,DL,ABE,EWR,22:00,01:00,3427
697,AS,ABE,EWR,08:00,13:00,5552
698,WN,ABE,EWR,15:00,16:00,9752
699,AA,ABE,EWR,10:00,15:00,8293
700,B6,ABE,HNL,07:00,10:00,3884
701,WN,ABE,PHX,23:00,03:00,7616
702,B6,ABE,PHX,12:00,13:00,1159
703,AA,ABE,PHX,05:00,10:00,9061
704,DL,ABE,PHX,17:00,21:00,4388
705,DL,BUF,DAY,07:00,11:00,3475
706,WN,BUF,DAY,11:00,12:00,7237
707,B6,BUF,DAY,08:00,13:00,5705
708,AA,BUF,DAY,21:00,22:00,1592
709,AS,BUF,DAY,14:00,18:00,3961
710,UA,BUF,DAY,09:00,13:00,8632
711,UA,BUF,MSP,16:00,22:00,2155
712,AA,BUF,MSP,15:00,21:00,8400
713,B6,BUF,MSP,17:00,22:00,8507
714,DL,BUF,BRL,12:00,16:00,7344
715,AS,BUF,BRL,07:00,10:00,9444
716,B6,BUF,BRL,20:00,21:00,1903
717,UA,BUF,BRL,05:00,06:00,5071
718,UA,BUF,SJC,06:00,10:00,1248
719,AA,BUF,SJC,12:00,17:00,3517
720,DL,BUF,SJC,16:00,22:00,8030
721,AS,BUF,SJC,10:00,12:00,7937
722,WN,BUF,SJC,10:00,11:00,6937
723,DL,BUF,MFE,20:00,02:00,6451
724,WN,BUF,MFE,21:00,00:00,3742
725,UA,BUF,MFE,10:00,13:00,1684
726,AA,BUF,MFE,16:00,22:00,4560
727,B6,BUF,MFE,19:00,00:00,7566
728,WN,BUF,PHF,14:00,19:00,2504
729,B6,BUF,PHF,12:00,16:00,6401
730,AA,BUF,PHF,22:00,04:00,9274
731,AS,BUF,PHF,11:00,12:00,9446
732,DL,BUF,PHF,14:00,15:00,2048
733,B6,COS,BID,19:00,22:00,7203
734,WN,COS,BID,09:00,10:00,2226
735,UA,COS,BID,14:00,19:00,2419
736,AA,COS,BID,12:00,16:00,8490
737,B6,COS,DEN,11:00,15:00,8244
738,WN,COS,DEN,19:00,00:00,8027
739,DL,COS,DEN,08:00,11:00,3621
740,AA,COS,DEN,12:00,13:00,5686
741,AA,COS,LBB,22:00,02:00,7942
742,B6,COS,LBB,09:00,10:00,7437
743,UA,COS,LBB,16:00,19:00,3239
744,WN,COS,LBB,12:00,18:00,8885
745,DL,COS,LBB,07:00,08:00,1133
746,DL,COS,SEA,16:00,19:00,5218
747,AA,COS,SEA,20:00,01:00,6747
748,WN,COS,SEA,17:00,19:00,7232
749,UA,COS,SEA,06:00,11:00,8152
750,AS,COS,SEA,12:00,15:00,9410
751,B6,COS,SEA,23:00,02:00,1779
752,AS,COS,ABQ,23:00,03:00,9086
753,WN,COS,ABQ,13:00,17:00,4897
754,B6,COS,ABQ,14:00,20:00,6698
755,DL,COS,ABQ,06:00,07:00,5137
756,AA,COS,ABQ,21:00,02:00,5286
757,UA,COS,ABQ,12:00,17:00,2156
758,AS,COS,LAS,05:00,07:00,3219
759,AA,COS,LAS,05:00,06:00,7549
760,UA,COS,LAS,19:00,00:00,9270
761,DL,COS,LAS,17:00,18:00,7687
762,WN,COS,LAS,19:00,21:00,1175
763,B6,COS,LAS,13:00,17:00,6679
764,AA,DAY,CVG,20:00,23:00,4942
765,DL,DAY,CVG,15:00,17:00,9744
766,UA,DAY,CVG,17:00,22:00,3222
767,AA,DAY,FAR,05:00,11:00,1700
768,WN,DAY,FAR,15:00,16:00,9308
769,B6,DAY,BOS,21:00,01:00,8255
770,WN,DAY,BOS,06:00,09:00,8046
771,AA,DAY,BOS,21:00,23:00,5648
772,AS,DAY,BOS,22:00,03:00,8218
773,DL,DAY,SFO,17:00,23:00,7174
774,B6,DAY,SFO,23:00,01:00,9120
775,AS,DAY,SFO,07:00,11:00,4046
776,AA,DAY,SFO,21:00,23:00,6892
777,WN,DAY,SFO,13:00,19:00,9111
778,UA,DAY,SFO,23:00,02:00,7206
779,DL,DAY,SAN,23:00,02:00,8953
780,AS,DAY,SAN,14:00,18:00,8487
781,AA,DAY,CSG,07:00,08:00,4611
782,DL,DAY,CSG,08:00,09:00,6134
783,UA,DAY,CSG,13:00,16:00,2073
784,AS,DAY,CSG,10:00,14:00,8780
785,WN,DAY,CSG,09:00,11:00,6854
786,B6,DAY,CSG,18:00,22:00,1660
787,AA,DAY,SMF,10:00,13:00,7082
788,B6,DAY,SMF,23:00,02:00,8591
789,UA,DAY,FAR,18:00,22:00,5063
790,WN,DAY,FAR,20:00,22:00,7750
791,AA,DAY,FAR,18:00,23:00,1082
792,AS,DAY,FAR,16:00,20:00,9049
793,DL,DAY,FAR,18:00,19:00,8330
794,B6,DAY,JNU,10:00,12:00,6017
795,DL,DAY,JNU,09:00,11:00,8288
796,AS,DAY,JNU,08:00,12:00,2750
797,AA,DAY,JNU,18:00,23:00,8602
798,WN,DAY,JNU,09:00,12:00,3840
799,UA,DAY,JNU,08:00,11:00,1169
800,AA,DAY,EWR,19:00,22:00,4363
801,WN,DAY,EWR,17:00,21:00,4551
802,B6,DAY,EWR,12:00,17:00,3333
803,DL,DAY,EWR,20:00,21:00,3275
804,AS,DAY,HNL,22:00,04:00,9474
805,B6,DAY,HNL,20:00,22:00,5369
806,DL,DAY,HNL,09:00,14:00,5743
807,AS,DAY,MCI,10:00,14:00,7952
808,UA,DAY,MCI,14:00,19:00,7546
809,AA,DAY,MCI,11:00,16:00,6411
810,AA,DAY,STL,05:00,07:00,1064
811,B6,DAY,STL,10:00,16:00,4582
812,UA,DAY,STL,12:00,13:00,6165
813,DL,DAY,JNU,12:00,15:00,7747
814,AS,DAY,JNU,22:00,02:00,7885
815,UA,DAY,JNU,13:00,16:00,5114
816,B6,DAY,JNU,18:00,23:00,9640
817,WN,DAY,JNU,17:00,21:00,1786
818,AA,DAY,JNU,23:00,00:00,8002
819,UA,DAY,ATL,10:00,13:00,8443
820,DL,DAY,ATL,14:00,20:00,3643
821,AS,DAY,ATL,06:00,09:00,2016
822,WN,DAY,ATL,05:00,07:00,9822
823,B6,DAY,ATL,15:00,19:00,7545
824,AA,DAY,ATL,20:00,21:00,2273
825,DL,DAY,LBB,06:00,09:00,2501
826,UA,DAY,LBB,23:00,00:00,8631
827,B6,DAY,LBB,10:00,11:00,2735
828,AA,DAY,LBB,16:00,19:00,7999
829,AS,DAY,LBB,17:00,22:00,6356
830,WN,DAY,LBB,18:00,19:00,2518
831,WN,DAY,LAS,17:00,21:00,2997
832,B6,DAY,LAS,10:00,15:00,6922
833,AS,DAY,LAS,19:00,01:00,3464
834,UA,DAY,LAS,15:00,19:00,6114
835,UA,PWM,IAD,08:00,14:00,3258
836,AS,PWM,IAD,14:00,19:00,4632
837,B6,PWM,IAD,13:00,16:00,9952
838,AA,PWM,IAD,18:00,20:00,4024
839,DL,PWM,IAD,15:00,16:00,8229
840,AS,PWM,EKO,10:00,14:00,8674
841,B6,PWM,EKO,07:00,10:00,8036
842,DL,PWM,EKO,17:00,19:00,5610
843,WN,PWM,LAX,16:00,22:00,3091
844,AS,PWM,LAX,12:00,16:00,3761
845,AA,PWM,LAX,22:00,01:00,3359
846,UA,PWM,CLT,13:00,15:00,8536
847,AA,PWM,CLT,23:00,02:00,6244
848,DL,PWM,CLT,12:00,17:00,8829
849,B6,PWM,CLT,05:00,06:00,2631
850,AS,PWM,CLT,06:00,11:00,8170
851,WN,PWM,SBN,22:00,01:00,8451
852,DL,PWM,SBN,21:00,01:00,4898
853,AS,PWM,SBN,11:00,15:00,4480
854,AA,PWM,SBN,20:00,02:00,3537
855,AA,PWM,SGJ,09:00,15:00,5912
856,AS,PWM,SGJ,10:00,16:00,9867
857,DL,PWM,SGJ,10:00,14:00,9047
858,UA,PWM,SGJ,23:00,04:00,7025
859,B6,PWM,CVG,14:00,19:00,1304
860,AS,PWM,CVG,08:00,13:00,2439
861,DL,PWM,CVG,20:00,23:00,4448
862,AA,PWM,CVG,19:00,21:00,5492
863,WN,PWM,CVG,18:00,19:00,9359
864,UA,PWM,CHA,08:00,09:00,6998
865,WN,PWM,ATL,14:00,18:00,3652
866,DL,PWM,ATL,14:00,15:00,2876
867,AA,PWM,MCI,23:00,04:00,1867
868,UA,PWM,MCI,15:00,20:00,4203
869,AS,PWM,LAS,22:00,03:00,5670
870,DL,PWM,LAS,18:00,00:00,9631
871,UA,PWM,LAS,07:00,13:00,1205
872,B6,PWM,LAS,21:00,01:00,9815
873,WN,PWM,LIT,23:00,03:00,3371
874,WN,ABY,LAX,21:00,00:00,1215
875,AS,ABY,LAX,20:00,01:00,1568
876,B6,ABY,LAX,15:00,17:00,5879
877,WN,ABY,LGA,17:00,18:00,9997
878,AS,ABY,LGA,15:00,17:00,1220
879,UA,ABY,LGA,10:00,12:00,7206
880,DL,ABY,LGA,22:00,23:00,9758
881,AA,ABY,LGA,13:00,14:00,2501
882,B6,ABY,LGA,19:00,00:00,1056
883,AA,ABY,STL,05:00,09:00,4737
884,DL,ABY,STL,19:00,23:00,1320
885,AS,ABY,STL,11:00,12:00,8215
886,B6,ABY,STL,20:00,00:00,1996
887,UA,ABY,STL,05:00,07:00,6559
888,B6,ABY,CVG,12:00,14:00,6722
889,AS,ABY,CVG,21:00,00:00,8979
890,UA,ABY,CVG,13:00,14:00,2886
891,DL,ABY,CVG,20:00,21:00,7752
892,AA,ABY,CVG,06:00,11:00,1377
893,DL,AMA,EWR,11:00,15:00,1043
894,UA,AMA,AUS,15:00,17:00,1111
895,WN,AMA,AUS,08:00,11:00,4309
896,AA,AMA,AUS,09:00,14:00,9398
897,AS,AMA,AUS,05:00,10:00,6449
898,DL,AMA,AUS,22:00,23:00,3395
899,B6,AMA,AUS,12:00,18:00,7807
900,AA,AMA,PWM,20:00,02:00,5083
901,AS,AMA,PWM,09:00,12:00,6649
902,WN,AMA,SFO,18:00,19:00,1292
903,WN,ATW,DAY,13:00,14:00,7768
904,DL,ATW,DAY,10:00,11:00,1142
905,B6,ATW,DAY,08:00,10:00,8116
906,AA,ATW,DAY,21:00,01:00,6041
907,AS,ATW,DAY,13:00,19:00,5154
908,UA,ATW,DAY,11:00,12:00,7709
909,B6,ATW,ORD,09:00,13:00,1112
910,WN,ATW,EVV,10:00,13:00,7853
911,DL,ATW,EVV,09:00,14:00,3801
912,AA,ATW,EVV,14:00,16:00,2439
913,AS,ATW,EVV,06:00,12:00,6212
914,B6,ATW,EVV,21:00,02:00,2936
915,AA,ATW,GRR,22:00,03:00,1688
916,DL,AVL,LFT,12:00,15:00,7521
917,WN,AVL,LFT,13:00,19:00,7952
918,AS,AVL,LFT,12:00,13:00,3351
919,AA,AVL,LFT,14:00,20:00,8280
920,DL,AVL,MSN,15:00,17:00,6338
921,B6,AVL,MSN,16:00,21:00,6537
922,AA,AVL,MSN,13:00,18:00,7447
923,UA,AVL,MSN,09:00,14:00,2803
924,AS,AVL,MSN,09:00,13:00,7455
925,WN,AVL,MSN,18:00,00:00,2246
926,AS,AVL,GRI,14:00,20:00,2398
927,DL,AVL,GRI,10:00,15:00,9718
928,UA,AVL,ORD,23:00,04:00,5608
929,DL,AVL,ORD,10:00,12:00,6574
930,B6,AVL,ORD,19:00,23:00,6716
931,WN,AVL,ORD,16:00,17:00,6865
932,WN,AVL,BOS,09:00,15:00,5211
933,UA,AVL,GRK,21:00,00:00,7780
934,AA,AVL,GRK,16:00,18:00,4081
935,WN,AVL,BFL,14:00,16:00,5509
936,B6,AGS,SLE,12:00,15:00,6626
937,UA,AGS,SLE,20:00,01:00,1800
938,DL,AGS,MOB,17:00,21:00,8969
939,AS,AGS,MOB,11:00,16:00,4704
940,WN,AGS,MOB,16:00,20:00,3423
941,UA,AGS,MOB,19:00,23:00,7399
942,AA,AGS,MOB,23:00,02:00,9788
943,WN,AGS,RST,19:00,23:00,3402
944,UA,AGS,RST,20:00,02:00,1788
945,AA,AGS,MSP,18:00,21:00,7715
946,UA,AGS,MSP,13:00,18:00,6939
947,WN,AGS,MSP,16:00,17:00,7674
948,DL,AGS,MSP,10:00,13:00,8993
949,DL,BFL,LFT,21:00,03:00,3626
950,AS,BFL,LFT,17:00,22:00,3989
951,WN,BFL,LFT,23:00,05:00,5997
952,AA,BFL,MIA,10:00,16:00,1528
953,DL,BFL,MIA,10:00,12:00,1755
954,B6,BFL,JFK,08:00,13:00,4644
955,WN,BFL,JFK,08:00,10:00,7874
956,DL,BFL,JFK,17:00,19:00,4961
957,AS,BFL,JFK,11:00,16:00,3813
958,AA,BFL,JFK,17:00,18:00,1052
959,AA,BFL,CLE,16:00,18:00,3295
960,B6,BGR,PHX,09:00,12:00,8614
961,WN,BGR,PHX,23:00,00:00,6816
962,AS,BGR,PHX,19:00,22:00,9660
963,DL,BGR,PHX,17:00,21:00,8124
964,UA,BGR,EAR,12:00,14:00,1981
965,DL,BGR,EAR,20:00,00:00,4542
966,B6,BGR,EAR,12:00,17:00,6071
967,AA,BGR,EAR,05:00,08:00,9328
968,AS,BGR,MCI,10:00,16:00,8021
969,UA,BGR,MCI,22:00,04:00,9099
970,WN,BGR,MCI,22:00,04:00,8477
971,UA,BGR,BWG,09:00,10:00,7085
972,UA,BTR,CHS,17:00,23:00,8216
973,AA,BTR,CHS,09:00,15:00,7289
974,AS,BTR,CHS,22:00,02:00,2701
975,WN,BTR,CHS,05:00,07:00,3972
976,AA,BTR,STL,15:00,18:00,4652
977,WN,BTR,STL,14:00,19:00,5477
978,DL,BTR,MOB,12:00,15:00,9433
979,AA,BTR,MOB,14:00,16:00,9983
980,WN,BTR,MOB,22:00,01:00,2406
981,AS,BTR,MOB,15:00,21:00,8457
982,B6,BTR,MOB,23:00,01:00,4611
983,UA,BTR,MOB,12:00,16:00,5677
984,WN,BTR,BOS,22:00,02:00,5009
985,B6,BTR,BOS,19:00,01:00,1288
986,AA,BTR,BOS,06:00,12:00,1692
987,AS,BTR,BOS,17:00,22:00,7720
988,UA,BTR,BOS,23:00,05:00,9920
989,DL,BTR,BOS,20:00,23:00,4668
990,UA,BTR,CVG,05:00,07:00,5779
991,WN,BTR,CVG,11:00,12:00,8784
992,AA,BTR,CVG,22:00,00:00,8566
993,B6,BTR,CVG,12:00,13:00,5054
994,DL,BTR,CVG,14:00,16:00,1604
995,WN,BTR,RUT,06:00,12:00,2689
996,AA,BTR,RUT,21:00,03:00,8029
997,UA,BTR,RUT,05:00,09:00,2909
998,AS,BTR,RUT,13:00,16:00,1027
999,AA,BTR,BOS,19:00,00:00,3079
1000,AS,BTR,BOS,11:00,17:00,5006
1001,UA,BTR,BOS,08:00,14:00,6752
1002,WN,BTR,BOS,16:00,18:00,4402
1003,DL,BTR,BOS,09:00,14:00,3514
1004,AS,BTR,SBN,18:00,19:00,4777
1005,UA,BTR,SBN,05:00,11:00,3911
1006,WN,BTR,SBN,09:00,11:00,3250
1007,AA,BTR,SBN,07:00,09:00,3346
1008,DL,BTR,SBN,22:00,23:00,5292
1009,B6,BTR,SBN,19:00,00:00,3864
1010,B6,BJI,EWR,12:00,14:00,9627
1011,AA,BJI,EWR,08:00,09:00,7468
1012,DL,BJI,EWR,20:00,02:00,9611
1013,AS,BJI,EWR,06:00,10:00,9899
1014,WN,BJI,EWR,14:00,18:00,7887
1015,UA,BJI,EWR,05:00,10:00,7662
1016,UA,BJI,AUS,12:00,18:00,8838
1017,AS,BJI,SLE,22:00,02:00,3173
1018,AA,BJI,SLE,13:00,14:00,3622
1019,B6,BJI,SLE,09:00,14:00,5107
1020,DL,BJI,SLE,07:00,12:00,7839
1021,UA,BJI,PIA,09:00,12:00,6327
1022,AS,BJI,PIA,19:00,21:00,3533
1023,AA,BJI,PIA,12:00,16:00,9898
1024,DL,BJI,PIA,21:00,22:00,9107
1025,B6,BJI,PIA,09:00,10:00,6720
1026,WN,BJI,PIA,22:00,02:00,2825
1027,UA,BIL,PHX,16:00,22:00,3127
1028,B6,BIL,PHX,16:00,22:00,6993
1029,DL,BIL,PHX,20:00,02:00,2826
1030,WN,BIL,PHX,14:00,17:00,2749
1031,AS,BIL,PHX,23:00,04:00,1576
1032,AS,BIL,LAW,09:00,14:00,1411
1033,AA,BIL,LAW,07:00,08:00,6084
1034,DL,BIL,LAW,05:00,07:00,4166
1035,WN,BIL,LAW,21:00,22:00,1317
1036,UA,BIL,BJI,21:00,23:00,1751
1037,DL,BIL,BJI,23:00,04:00,6027
1038,AA,BIL,BJI,14:00,18:00,3479
1039,WN,BIL,BJI,12:00,15:00,2353
1040,WN,BIL,SFO,16:00,17:00,6651
1041,B6,BIL,SFO,17:00,22:00,8494
1042,B6,BIS,EYW,09:00,14:00,2969
1043,DL,BIS,EYW,08:00,09:00,6756
1044,AA,BIS,EYW,23:00,04:00,3958
1045,UA,BIS,EYW,15:00,18:00,5087
1046,AS,BIS,EYW,17:00,20:00,2841
1047,DL,BIS,SCK,06:00,10:00,4351
1048,AS,BIS,SCK,15:00,20:00,8934
1049,UA,BIS,BOS,18:00,00:00,4620
1050,UA,BIS,GFL,09:00,12:00,1312
1051,AA,BID,CID,17:00,23:00,7511
1052,UA,BID,CID,13:00,17:00,4158
1053,B6,BID,CID,13:00,15:00,5378
1054,UA,BID,LPR,23:00,03:00,5125
1055,WN,BID,LPR,09:00,13:00,2383
1056,B6,BID,LPR,23:00,03:00,9780
1057,DL,BID,LPR,20:00,21:00,2875
1058,AA,BID,LPR,21:00,00:00,2544
1059,AS,BID,LPR,22:00,01:00,7929
1060,AA,BID,ENW,08:00,14:00,7622
1061,AS,BID,PHL,09:00,15:00,8769
1062,WN,BID,PHL,16:00,19:00,1637
1063,DL,BID,PHL,22:00,03:00,9968
1064,UA,BID,PHL,14:00,15:00,1714
1065,AA,BID,PHL,20:00,02:00,1830
1066,B6,BOI,AUS,15:00,16:00,3567
1067,B6,BOI,EUG,19:00,23:00,3049
1068,DL,BOI,EUG,08:00,10:00,6939
1069,UA,BOI,EUG,13:00,14:00,7378
1070,AS,BOI,EUG,08:00,14:00,6311
1071,WN,BOI,EUG,13:00,19:00,6311
1072,AA,BOI,EUG,13:00,19:00,1594
1073,WN,BOI,BTR,05:00,11:00,5073
1074,B6,BOI,BTR,16:00,18:00,9893
1075,UA,BOI,BTR,12:00,15:00,6316
1076,AA,BOI,BTR,05:00,07:00,4262
1077,AS,BOI,BTR,12:00,17:00,7098
1078,UA,BOI,FSD,15:00,16:00,6120
1079,DL,BWG,HNL,06:00,12:00,2005
1080,AA,BWG,SJC,19:00,22:00,2428
1081,WN,BWG,SJC,11:00,13:00,1536
1082,DL,BWG,SJC,07:00,11:00,3930
1083,UA,BWG,SJC,10:00,13:00,8798
1084,AS,BWG,SJC,20:00,02:00,1523
1085,B6,BWG,SJC,18:00,21:00,6739
1086,DL,BWG,CVG,19:00,23:00,4656
1087,UA,BWG,CVG,08:00,12:00,7773
1088,AA,BWG,CVG,12:00,13:00,3068
1089,AS,BWG,CVG,22:00,23:00,3401
1090,WN,BWG,MSP,17:00,20:00,3896
1091,UA,BWG,MSP,09:00,14:00,5140
1092,DL,BWG,MSP,14:00,18:00,1000
1093,B6,BWG,MSP,13:00,14:00,1272
1094,AS,BWG,MSP,15:00,21:00,9867
1095,AA,BWG,MSP,07:00,12:00,8145
1096,DL,BRL,PHX,05:00,06:00,3828
1097,WN,BRL,PHX,12:00,16:00,5467
1098,AA,BRL,PHX,21:00,02:00,3364
1099,B6,BRL,LBB,07:00,12:00,8635
1100,DL,BRL,LBB,13:00,15:00,3033
1101,UA,BRL,LBB,15:00,17:00,7538
1102,UA,BRL,DEN,07:00,10:00,4361
1103,DL,BRL,DEN,12:00,14:00,7933
1104,DL,BRL,CVG,21:00,23:00,4416
1105,B6,BRL,CVG,06:00,12:00,3647
1106,WN,BRL,CVG,22:00,01:00,5376
1107,AA,BRL,CVG,15:00,17:00,1486
1108,UA,CPR,MSN,08:00,13:00,4936
1109,WN,CPR,MSN,18:00,22:00,4470
1110,UA,CPR,DEN,10:00,13:00,5224
1111,AA,CPR,DEN,07:00,08:00,2382
1112,B6,CPR,DEN,20:00,23:00,2154
1113,WN,CPR,DEN,23:00,03:00,5881
1114,WN,CPR,LBB,23:00,02:00,4255
1115,DL,CPR,LBB,15:00,20:00,6697
1116,B6,CPR,SPI,23:00,00:00,3827
1117,UA,CPR,SPI,19:00,21:00,5128
1118,WN,CPR,SPI,05:00,06:00,7841
1119,DL,CPR,SPI,06:00,08:00,2044
1120,AA,CID,ANC,16:00,22:00,5937
1121,DL,CID,ANC,17:00,23:00,4704
1122,B6,CID,ANC,09:00,12:00,5157
1123,AA,CID,EAU,07:00,09:00,8960
1124,B6,CID,EAU,12:00,14:00,1012
1125,AS,CID,EAU,20:00,21:00,1179
1126,DL,CID,EAU,16:00,22:00,1222
1127,WN,CID,TUS,11:00,15:00,2326
1128,B6,CID,TUS,13:00,16:00,9603
1129,UA,CID,SFO,14:00,20:00,5586
1130,AA,CHS,MIA,19:00,00:00,5594
1131,UA,CHS,MIA,10:00,14:00,5388
1132,DL,CHS,MIA,18:00,20:00,6392
1133,WN,CHS,MIA,21:00,01:00,3969
1134,AS,CHS,MIA,07:00,11:00,2633
1135,DL,CHS,LAX,21:00,23:00,3276
1136,UA,CHS,LAX,16:00,20:00,5862
1137,WN,CHS,LAX,16:00,20:00,4154
1138,AS,CHS,LAX,19:00,22:00,5899
1139,AA,CHS,LAX,12:00,16:00,2224
1140,B6,CHS,LAX,09:00,11:00,7092
1141,DL,CHS,CID,09:00,13:00,3690
1142,UA,CHS,CID,09:00,13:00,3098
1143,AS,CHS,JAX,14:00,18:00,3270
1144,B6,CHA,EWR,05:00,09:00,2172
1145,DL,CHA,EWR,14:00,17:00,4575
1146,WN,CHA,EWR,19:00,21:00,1013
1147,UA,CHA,EWR,12:00,17:00,6313
1148,WN,CHA,LAX,16:00,20:00,1262
1149,UA,CHA,LAX,06:00,07:00,4372
1150,AS,CHA,LAX,22:00,23:00,9271
1151,AA,CHA,LAX,10:00,14:00,6915
1152,B6,CHA,LAX,10:00,12:00,7568
1153,AS,CHA,GPT,05:00,07:00,1389
1154,B6,CHA,GPT,07:00,08:00,2685
1155,UA,CHA,GPT,15:00,18:00,7252
1156,WN,CHA,GPT,15:00,16:00,3306
1157,AA,CHA,GPT,10:00,14:00,8580
1158,AA,CHA,IAD,16:00,21:00,3101
1159,B6,CHA,IAD,07:00,10:00,4977
1160,DL,CHA,IAD,15:00,20:00,8667
1161,WN,CHA,IAD,15:00,16:00,1344
